,Date,avg_tem,avg_hum,max_tem,min_tem,max_hum,min_hum,max_hea,Month,Day,Year
1322,2/13/2013,28.3,38,34.8,22.2,43,32,34.8,2,13,2013
1323,2/14/2013,23.3,57,35.9,11.4,79,27,35.9,2,14,2013
1324,2/15/2013,21.6,51,31,6.3,81,27,31,2,15,2013
1325,2/16/2013,35.2,29,45.8,27,44,18,45.8,2,16,2013
1326,2/17/2013,36.6,22,49.1,23.5,42,11,49.1,2,17,2013
1327,2/18/2013,23,31,29.8,12.3,47,20,29.8,2,18,2013
1328,2/19/2013,24.5,29,44.1,9.2,53,7,44.1,2,19,2013
1329,2/20/2013,21.1,54,38.8,10.7,86,27,38.8,2,20,2013
1330,2/21/2013,16.3,80,24.1,6.7,84,70,24.1,2,21,2013
1331,2/22/2013,21.4,48,30.3,6.3,86,27,30.3,2,22,2013
1332,2/23/2013,26,46,37,19.2,85,33,37,2,23,2013
1333,2/24/2013,17.9,75,22.7,1.8,86,51,22.7,2,24,2013
1334,2/25/2013,18.3,55,38,-6.8,81,22,38,2,25,2013
1335,2/26/2013,24.1,52,31,16.4,83,33,31,2,26,2013
1336,2/27/2013,23.1,30,30.6,11.7,52,17,30.6,2,27,2013
1337,2/28/2013,25.6,33,34.3,11.9,47,23,34.3,2,28,2013
1338,3/1/2013,34.7,35,43.6,24.2,47,25,43.6,3,1,2013
1339,3/2/2013,40.8,39,49.6,34.7,51,27,49.6,3,2,2013
1340,3/3/2013,42.4,40,50.8,32.2,86,24,50.8,3,3,2013
1341,3/4/2013,25.4,62,35.8,18.9,90,31,35.8,3,4,2013
1342,3/5/2013,30.8,27,48,18.3,51,10,48,3,5,2013
1343,3/6/2013,42.1,23,53.9,18,46,13,53.9,3,6,2013
1344,3/7/2013,44.3,29,56.4,24.4,65,11,56.4,3,7,2013
1345,3/8/2013,31.2,59,48.3,19.5,88,26,48.3,3,8,2013
1346,3/9/2013,25.7,76,29,20.3,90,46,29,3,9,2013
1347,3/10/2013,29.6,39,45.4,11.6,63,21,45.4,3,10,2013
1348,3/11/2013,33.1,49,43.2,23,88,27,43.2,3,11,2013
1349,3/12/2013,31.4,66,44.5,20.3,88,32,44.5,3,12,2013
1350,3/13/2013,45,34,56.1,37.9,46,17,56.1,3,13,2013
1351,3/14/2013,49.7,23,59.5,41.5,33,14,59.5,3,14,2013
1352,3/15/2013,53.7,22,63.4,47,41,15,63.4,3,15,2013
1353,3/16/2013,40.9,48,50.8,31.2,72,27,50.8,3,16,2013
1354,3/17/2013,33.6,52,45.3,22.6,87,23,45.3,3,17,2013
1355,3/18/2013,28.3,32,36.5,20.5,64,22,36.5,3,18,2013
1356,3/19/2013,32.2,19,41.3,17.3,68,6,41.3,3,19,2013
1357,3/20/2013,33.5,42,51.6,9.3,77,15,51.6,3,20,2013
1358,3/21/2013,36.5,39,45.8,27,74,17,45.8,3,21,2013
1359,3/22/2013,26.2,52,38.6,17.5,87,18,38.6,3,22,2013
1360,3/23/2013,12.1,81,17.5,-0.6,85,75,17.5,3,23,2013
1361,3/24/2013,8.6,62,22.9,-7.7,80,30,22.9,3,24,2013
1362,3/25/2013,16,57,29.7,-1.7,78,25,29.7,3,25,2013
1363,3/26/2013,30.4,51,46.2,5.4,77,32,46.2,3,26,2013
1364,3/27/2013,36.6,61,49.9,26.1,86,25,49.9,3,27,2013
1365,3/28/2013,37.8,58,56.1,21,88,20,56.1,3,28,2013
1366,3/29/2013,40.9,55,55.6,25.7,86,20,55.6,3,29,2013
1367,3/30/2013,43,47,54.8,30.7,82,21,54.8,3,30,2013
1368,3/31/2013,42.1,39,58.9,22.1,89,7,58.9,3,31,2013
1369,4/1/2013,34,68,49.4,20.8,91,40,49.4,4,1,2013
1370,4/2/2013,31.8,91,36.9,29.7,92,86,36.9,4,2,2013
1371,4/3/2013,37.9,65,57.6,19.2,92,19,57.6,4,3,2013
1372,4/4/2013,47.5,39,58.7,36.3,62,21,58.7,4,4,2013
1373,4/5/2013,45.2,43,58.6,35.3,79,22,58.6,4,5,2013
1374,4/6/2013,44,37,55.1,36.5,63,21,55.1,4,6,2013
1375,4/7/2013,41.3,54,50,32.8,88,29,50,4,7,2013
1376,4/8/2013,39,61,55.6,27,92,25,55.6,4,8,2013
1377,4/9/2013,14.5,79,26.9,6,90,70,26.9,4,9,2013
1378,4/10/2013,15.1,69,29.4,-2.2,80,34,29.4,4,10,2013
1379,4/11/2013,37.7,46,48.6,28.7,69,31,48.6,4,11,2013
1380,4/12/2013,36.3,61,49.1,25.6,86,20,49.1,4,12,2013
1381,4/13/2013,38.8,55,54.1,22.2,90,20,54.1,4,13,2013
1382,4/14/2013,29.5,43,34.5,25.3,90,22,34.5,4,14,2013
1383,4/15/2013,22.3,83,28.5,16.2,88,45,28.5,4,15,2013
1384,4/16/2013,21.7,86,26.6,15.7,88,83,26.6,4,16,2013
1385,4/17/2013,18.5,84,24.4,7.6,88,80,24.4,4,17,2013
1386,4/18/2013,13.9,58,26.9,-4.6,81,33,26.9,4,18,2013
1387,4/19/2013,31.3,47,38.8,22.4,54,39,38.8,4,19,2013
1388,4/20/2013,37,58,42.8,29.3,83,39,42.8,4,20,2013
1389,4/21/2013,38.3,50,46.2,28.1,84,33,46.2,4,21,2013
1390,4/22/2013,27.4,81,43.2,15.4,90,41,43.2,4,22,2013
1391,4/23/2013,20.5,74,29,12.4,84,46,29,4,23,2013
1392,4/24/2013,31.4,39,43,17.7,66,22,43,4,24,2013
1393,4/25/2013,42,32,58.4,23.2,71,15,58.4,4,25,2013
1394,4/26/2013,42,45,57,25.1,78,17,57,4,26,2013
1395,4/27/2013,46.3,37,62.9,26.7,73,14,62.9,4,27,2013
1396,4/28/2013,52.6,29,66.8,38,56,15,72.9,4,28,2013
1397,4/29/2013,55.9,31,68.4,39.1,68,14,72.6,4,29,2013
1398,4/30/2013,46.5,57,57.3,32.6,93,21,57.3,4,30,2013
1399,5/6/2013,45.1,62,57.5,30.4,92,33,57.5,5,6,2013
1400,5/7/2013,48.4,50,62,33.4,82,24,62,5,7,2013
1401,5/8/2013,41.6,74,57.8,32.1,88,32,57.8,5,8,2013
1402,5/9/2013,38.6,85,47.3,33.1,93,62,47.3,5,9,2013
1403,5/10/2013,44.2,63,61.8,29.4,92,23,61.8,5,10,2013
1404,5/11/2013,46,60,61.2,30.7,89,23,61.2,5,11,2013
1405,5/12/2013,57.3,36,70.8,41.2,69,17,74.9,5,12,2013
1406,5/13/2013,62.6,32,75.8,46.8,58,16,78,5,13,2013
1407,5/14/2013,60.3,38,73.5,43.2,70,19,78.6,5,14,2013
1408,5/15/2013,54.6,51,72.5,43.2,80,21,78.7,5,15,2013
1409,5/16/2013,57.5,42,69.6,42.8,84,16,76.7,5,16,2013
1410,5/17/2013,58.1,36,74,37.6,77,12,75.9,5,17,2013
1411,5/18/2013,51.3,39,63.2,38.5,82,19,63.2,5,18,2013
1412,5/19/2013,49.6,39,57.9,43.8,51,25,57.9,5,19,2013
1413,5/20/2013,47.4,48,56,40.5,79,32,56,5,20,2013
1414,5/21/2013,48.4,37,60.7,36.5,60,22,60.7,5,21,2013
1415,5/22/2013,50.4,52,64.8,32.5,88,21,76.2,5,22,2013
1416,5/23/2013,50.1,77,57.8,43.3,91,61,57.8,5,23,2013
1417,5/24/2013,56.8,46,73.6,36.6,91,12,76.8,5,24,2013
1418,5/25/2013,58.5,33,75.4,35.2,81,8,76.9,5,25,2013
1419,5/26/2013,57.4,31,74.4,42.9,48,10,75.9,5,26,2013
1420,5/27/2013,59.8,23,70.8,43.1,57,12,74.5,5,27,2013
1421,5/28/2013,54,39,68.1,33.7,72,15,78.2,5,28,2013
1422,5/29/2013,47.4,55,57.6,39.9,88,28,57.6,5,29,2013
1423,5/30/2013,48.4,37,55.9,42.4,56,21,55.9,5,30,2013
1424,5/31/2013,50.3,28,58.9,40.2,47,18,58.9,5,31,2013
1425,6/1/2013,50.2,44,58.9,43.3,64,23,58.9,6,1,2013
1426,6/2/2013,55.4,43,74.1,28.5,86,16,76.2,6,2,2013
1427,6/3/2013,58.4,34,76.3,36.5,65,13,76.7,6,3,2013
1428,6/4/2013,52.3,51,66.5,34.2,75,16,79.1,6,4,2013
1429,6/5/2013,48.5,72,59,39.9,91,47,59,6,5,2013
1430,6/6/2013,51.8,58,68.6,33.4,92,25,77.6,6,6,2013
1431,6/7/2013,55.9,52,71.7,36.9,88,22,78.8,6,7,2013
1432,6/8/2013,62,38,73.2,45.7,67,16,79.1,6,8,2013
1433,6/9/2013,64.7,38,83.6,35.6,87,13,80.8,6,9,2013
1434,6/10/2013,70.7,25,85.6,48,52,11,82.3,6,10,2013
1435,6/11/2013,68.6,21,82.2,44.6,56,8,79.7,6,11,2013
1436,6/12/2013,68.2,23,82.6,46.1,61,9,80.1,6,12,2013
1437,6/13/2013,65.4,45,84.1,46.5,83,11,81.2,6,13,2013
1438,6/14/2013,64.3,38,82.4,44.6,71,8,79.9,6,14,2013
1439,6/15/2013,59.3,55,74.8,41.5,85,28,79.1,6,15,2013
1440,6/16/2013,58.2,50,75.4,42.1,85,13,78.2,6,16,2013
1441,6/17/2013,57.5,54,70.8,39.9,85,28,79.1,6,17,2013
1442,6/18/2013,59.4,55,77,40.8,92,17,79.1,6,18,2013
1443,6/19/2013,65,36,82.6,41.2,91,6,80.1,6,19,2013
1444,6/20/2013,61.8,24,77.6,40.6,50,13,76.7,6,20,2013
1445,6/21/2013,64.3,30,83.6,40.5,72,7,80.8,6,21,2013
1446,6/22/2013,62,37,77.9,41.5,78,10,78.8,6,22,2013
1447,6/23/2013,58.7,41,73.2,37.5,65,27,79.1,6,23,2013
1448,6/24/2013,63.7,32,79.4,40.5,86,8,78.6,6,24,2013
1449,6/25/2013,67.8,23,78,54.1,45,17,77.4,6,25,2013
1450,6/26/2013,66.9,34,86.3,40.9,79,13,82.9,6,26,2013
1451,6/27/2013,71.1,29,89.3,48.2,59,9,85.3,6,27,2013
1452,6/28/2013,68.7,43,88.4,48.2,73,11,84.6,6,28,2013
1453,6/29/2013,62.8,60,78.1,47.4,86,26,78.9,6,29,2013
1454,6/30/2013,59.6,73,69.9,52.2,86,51,78,6,30,2013
1455,7/25/2013,59.8,68,74.6,53.3,89,31,79.1,7,25,2013
1456,7/26/2013,63.3,56,76,50.5,78,28,79.1,7,26,2013
1457,7/27/2013,58.4,70,78.1,42.8,92,22,79.1,7,27,2013
1458,7/28/2013,58.2,83,72.1,52.9,94,41,78.3,7,28,2013
1459,7/29/2013,60.6,63,71.4,51.2,91,35,79,7,29,2013
1460,7/30/2013,64,54,80.7,48.6,93,23,79.5,7,30,2013
1461,7/31/2013,61.7,52,77.4,48,79,22,77.8,7,31,2013
1462,8/1/2013,59.2,63,75.6,45.4,90,26,79.1,8,1,2013
1463,8/2/2013,72.1,33,82.4,63.9,44,21,80.2,8,2,2013
1464,8/3/2013,68.2,47,78,54.2,80,22,78.5,8,3,2013
1465,8/4/2013,63.2,54,72.1,47.7,90,36,78.3,8,4,2013
1466,8/5/2013,65.3,44,73.7,52.6,66,32,78.8,8,5,2013
1467,8/6/2013,67,33,79.8,52.2,54,16,78.9,8,6,2013
1468,8/7/2013,57,56,69.6,46,81,32,79.1,8,7,2013
1469,8/8/2013,55.1,66,71.6,40.3,87,38,78.9,8,8,2013
1470,8/9/2013,53.5,71,68.3,41.1,91,33,79.2,8,9,2013
1471,8/10/2013,60,50,74.9,40.2,94,23,79,8,10,2013
1472,8/11/2013,56.2,71,68.9,48.3,91,23,74.7,8,11,2013
1473,8/12/2013,51.8,76,64.7,41.2,92,52,78.9,8,12,2013
1474,8/13/2013,53.1,75,60.5,41.6,93,50,60.5,8,13,2013
1475,8/14/2013,56.8,60,72.8,39.3,92,27,78.4,8,14,2013
1476,8/15/2013,61.7,44,80,39.4,83,15,78.4,8,15,2013
1477,8/16/2013,54.3,63,77.4,41.1,85,20,79.2,8,16,2013
1478,8/17/2013,55.7,59,76.1,43.3,79,16,77.1,8,17,2013
1479,8/18/2013,67.2,34,83.9,49.8,53,14,81.1,8,18,2013
1480,8/19/2013,67.5,38,86.1,47.6,69,12,82.7,8,19,2013
1481,8/20/2013,66.8,37,86.7,46,73,12,83.2,8,20,2013
1482,8/21/2013,67.1,41,78.9,55,64,23,79.1,8,21,2013
1483,8/22/2013,59.5,70,75.8,48.5,92,37,78.5,8,22,2013
1484,8/23/2013,64.3,57,80.9,51.3,92,25,79.7,8,23,2013
1485,8/24/2013,61.6,60,76.8,45.4,94,22,79,8,24,2013
1486,8/25/2013,61.3,66,78.3,45.8,92,27,78.1,8,25,2013
1487,8/26/2013,65.7,59,82.2,49.2,91,27,80.4,8,26,2013
1488,8/27/2013,63.3,66,79.9,49.4,94,29,79.2,8,27,2013
1489,8/28/2013,64.5,59,82.5,48.8,94,27,80.8,8,28,2013
1490,8/29/2013,62.6,59,84,46.4,84,22,81.6,8,29,2013
1491,8/30/2013,62.2,64,82,46.2,93,26,80.3,8,30,2013
1492,8/31/2013,64.5,51,84.1,49.5,83,22,81.7,8,31,2013
1493,9/16/2013,54.1,78,69.5,45.1,95,36,79.1,9,16,2013
1494,9/17/2013,61.4,48,75.1,43.2,92,17,79,9,17,2013
1495,9/18/2013,55.1,63,67.4,46.8,90,34,79.1,9,18,2013
1496,9/19/2013,49.7,70,57.5,38.6,91,46,57.5,9,19,2013
1497,9/20/2013,47.9,71,65.6,31.9,94,30,79.2,9,20,2013
1498,9/21/2013,56.9,49,73.3,37.2,91,17,78.7,9,21,2013
1499,9/22/2013,49.7,72,63.4,41.3,94,40,63.4,9,22,2013
1500,9/23/2013,49,52,55.6,43.6,93,33,55.6,9,23,2013
1501,9/24/2013,55.7,31,67.9,43.9,58,10,73.6,9,24,2013
1502,9/25/2013,63,20,72.8,48.2,44,13,75.7,9,25,2013
1503,9/26/2013,49.2,63,64,38.3,89,41,64,9,26,2013
1504,9/27/2013,42.2,78,46.8,35.8,93,41,46.8,9,27,2013
1505,9/28/2013,49.6,36,55.7,35.6,51,28,55.7,9,28,2013
1506,9/29/2013,54.8,24,64.2,45.1,40,19,64.2,9,29,2013
1507,10/1/2013,52.3,52,66.3,38.9,87,31,78.4,10,1,2013
1508,10/2/2013,49.7,59,68.9,32.2,91,16,77.6,10,2,2013
1509,10/3/2013,46.2,70,63.1,34,93,24,63.1,10,3,2013
1510,10/4/2013,33.9,67,42.7,28.7,93,36,42.7,10,4,2013
1511,10/5/2013,38.8,28,48.5,29.8,47,15,48.5,10,5,2013
1512,10/6/2013,50.2,35,65.3,34.4,64,16,75.9,10,6,2013
1513,10/7/2013,57.5,21,70.6,40.9,43,10,72.7,10,7,2013
1514,10/8/2013,57.2,25,69.4,38.5,65,13,73.9,10,8,2013
1515,10/9/2013,48.3,54,61.3,36.3,82,30,61.3,10,9,2013
1516,10/10/2013,43,70,51.9,34.9,90,45,51.9,10,10,2013
1517,10/11/2013,41.9,51,48.9,33.1,63,37,48.9,10,11,2013
1518,10/12/2013,38,71,53.5,27.8,91,28,53.5,10,12,2013
1519,10/13/2013,40.8,70,59.3,24.8,91,29,59.3,10,13,2013
1520,10/14/2013,40.1,64,50.3,32.5,90,38,50.3,10,14,2013
1521,10/15/2013,30.3,81,38.8,26.6,89,60,38.8,10,15,2013
1522,10/16/2013,34.3,51,46.7,18.6,88,23,46.7,10,16,2013
1523,10/17/2013,36.1,56,45.7,29.4,89,29,45.7,10,17,2013
1524,10/18/2013,31.1,60,39.9,19.2,90,31,39.9,10,18,2013
1525,10/19/2013,42.7,32,53.3,34.3,44,22,53.3,10,19,2013
1526,10/20/2013,37.5,60,45.2,24.4,91,31,45.2,10,20,2013
1527,10/21/2013,35.4,59,49.5,18.3,90,30,49.5,10,21,2013
1528,10/22/2013,49.6,33,60.4,41.9,43,24,60.4,10,22,2013
1529,10/23/2013,47.8,41,62.2,28.8,81,18,62.2,10,23,2013
1530,10/24/2013,38.2,64,61.3,21.9,90,22,61.3,10,24,2013
1531,10/25/2013,40.3,57,63.4,23,86,17,63.4,10,25,2013
1532,10/26/2013,38.3,62,58,23.5,84,27,58,10,26,2013
1533,10/27/2013,48.4,32,58.7,33.8,60,20,58.7,10,27,2013
1534,10/28/2013,30.4,80,34.7,26.1,91,59,34.7,10,28,2013
1535,10/29/2013,33.6,76,53.6,24.4,91,26,53.6,10,29,2013
1536,10/30/2013,35.4,55,42.6,29.4,93,35,42.6,10,30,2013
1537,10/31/2013,35.1,44,40.6,31.8,60,33,40.6,10,31,2013
1538,11/1/2013,37,46,42.9,32.9,70,27,42.9,11,1,2013
1539,11/2/2013,47.8,19,56.6,37,38,7,56.6,11,2,2013
1540,11/3/2013,46.9,27,54.1,29.4,69,7,54.1,11,3,2013
1541,11/4/2013,29,50,34.6,23.2,70,34,34.6,11,4,2013
1542,11/5/2013,26.3,40,33.4,20.3,84,20,33.4,11,5,2013
1543,11/6/2013,31.6,40,38,23.2,54,31,38,11,6,2013
1544,11/7/2013,42.8,35,53.3,33.1,49,23,53.3,11,7,2013
1545,11/8/2013,47.8,25,56.9,38.2,39,19,56.9,11,8,2013
1546,11/9/2013,42.7,39,56.5,28.8,73,22,56.5,11,9,2013
1547,11/10/2013,45.1,33,59.5,28.7,74,16,59.5,11,10,2013
1548,11/11/2013,42.8,45,59.9,27.6,87,15,59.9,11,11,2013
1549,11/12/2013,36.9,57,55.6,22.2,88,15,55.6,11,12,2013
1550,11/13/2013,49,20,56.9,42.1,35,12,56.9,11,13,2013
1551,11/14/2013,42.7,32,51,32.5,57,18,51,11,14,2013
1552,11/15/2013,40.2,40,49.8,31.9,84,18,49.8,11,15,2013
1553,11/16/2013,33.8,55,41.6,25.8,86,32,41.6,11,16,2013
1554,11/17/2013,33.3,46,41.3,25.7,84,29,41.3,11,17,2013
1555,11/18/2013,38,35,54.7,22.2,58,14,54.7,11,18,2013
1556,11/19/2013,42.3,36,49.8,24.4,69,16,49.8,11,19,2013
1557,11/20/2013,40.1,45,48.5,31.8,76,28,48.5,11,20,2013
1558,11/21/2013,13.4,79,31.5,6.3,86,69,31.5,11,21,2013
1559,11/22/2013,17.3,81,29.8,7.4,88,74,29.8,11,22,2013
1560,11/23/2013,20.1,79,31.3,11.4,86,64,31.3,11,23,2013
1561,11/24/2013,25.9,74,39.8,10.7,90,22,39.8,11,24,2013
1562,11/25/2013,30.3,58,39.6,16.9,83,35,39.6,11,25,2013
1563,11/26/2013,26.6,61,45.8,14.3,84,26,45.8,11,26,2013
1564,11/27/2013,40.1,36,51.4,24,70,21,51.4,11,27,2013
1565,11/28/2013,28.7,66,50.5,17.2,82,27,50.5,11,28,2013
1566,11/29/2013,39.9,38,47.7,24.5,77,26,47.7,11,29,2013
1567,11/30/2013,39,34,45.5,34,45,24,45.5,11,30,2013
1568,12/1/2013,37.2,43,44.9,28.5,59,28,44.9,12,1,2013
1569,12/2/2013,37.9,51,40.8,34.4,64,44,40.8,12,2,2013
1570,12/3/2013,27.9,64,38,5.2,83,43,38,12,3,2013
1571,12/4/2013,0.5,75,6.5,-10.5,78,68,6.5,12,4,2013
1572,12/5/2013,-4.4,71,10.7,-12.8,75,67,10.7,12,5,2013
1573,12/6/2013,-4.3,71,8.1,-13,74,68,8.1,12,6,2013
1574,12/7/2013,3.4,72,17.5,-7.7,75,66,17.5,12,7,2013
1575,12/8/2013,7.7,57,18.8,-7.7,81,33,18.8,12,8,2013
1576,12/9/2013,6.5,47,17.2,-7.7,75,26,17.2,12,9,2013
1577,12/10/2013,21.8,44,25.6,13.5,54,38,25.6,12,10,2013
1578,12/11/2013,28.4,32,35.9,10.5,73,17,35.9,12,11,2013
1579,12/12/2013,41.3,17,49.9,34.1,23,12,49.9,12,12,2013
1580,12/13/2013,34.9,30,41.5,25.7,45,15,41.5,12,13,2013
1581,12/14/2013,29,38,36.9,17.5,56,25,36.9,12,14,2013
1582,12/15/2013,36.2,36,43.6,28.8,50,24,43.6,12,15,2013
1583,12/16/2013,40.5,29,47.4,36.2,38,20,47.4,12,16,2013
1584,12/17/2013,44.3,23,51.4,38.8,28,17,51.4,12,17,2013
1585,12/18/2013,46.1,20,53.2,41.8,28,15,53.2,12,18,2013
1586,12/19/2013,37.7,46,48.8,15.2,86,21,48.8,12,19,2013
1587,12/20/2013,24.2,59,37.7,11.2,88,30,37.7,12,20,2013
1588,12/21/2013,22.3,61,27.5,1.6,85,29,27.5,12,21,2013
1589,12/22/2013,19.6,58,27.6,6.3,83,34,27.6,12,22,2013
1590,12/23/2013,26.3,57,35.7,11.2,83,34,35.7,12,23,2013
1591,12/24/2013,29.1,51,37.3,18.4,85,34,37.3,12,24,2013
1592,12/25/2013,29.3,30,37.6,20.6,45,22,37.6,12,25,2013
1593,12/26/2013,36,27,43.2,27.3,45,18,43.2,12,26,2013
1594,12/27/2013,37.8,42,52.5,23.2,72,24,52.5,12,27,2013
1595,12/28/2013,33.9,52,44.6,17.8,85,24,44.6,12,28,2013
1596,12/29/2013,21.4,59,31.6,8.6,85,25,31.6,12,29,2013
1597,12/30/2013,30.3,39,35.9,24.8,52,28,35.9,12,30,2013
1598,12/31/2013,35.6,45,40.7,31.5,58,34,40.7,12,31,2013
1599,1/1/2014,26.9,57,34.6,15.9,88,33,34.6,1,1,2014
1600,1/2/2014,35.2,30,44.6,18,70,19,44.6,1,2,2014
1601,1/3/2014,39.4,30,45.8,31.9,64,20,45.8,1,3,2014
1602,1/4/2014,12,80,31.9,-5.4,87,64,31.9,1,4,2014
1603,1/5/2014,3.3,71,13.4,-5.2,78,56,13.4,1,5,2014
1604,1/6/2014,22,40,55.4,5.6,90,30,55.4,1,6,2014
1605,1/7/2014,32.1,35,41.7,25.6,67,20,41.7,1,7,2014
1606,1/8/2014,27.5,54,36.3,13.6,78,35,36.3,1,8,2014
1607,1/9/2014,29.9,47,34.1,22.2,84,36,34.1,1,9,2014
1608,1/10/2014,24.2,47,30.9,18.4,64,36,30.9,1,10,2014
1609,1/11/2014,38.1,42,45.4,30.7,52,35,45.4,1,11,2014
1610,1/12/2014,28,50,39.9,21.1,87,35,39.9,1,12,2014
1611,1/13/2014,26,44,32.4,21.1,50,37,32.4,1,13,2014
1612,1/14/2014,31.7,39,35.5,28.4,48,28,35.5,1,14,2014
1613,1/15/2014,35.4,36,41.6,30.3,49,22,41.6,1,15,2014
1614,1/16/2014,34.6,25,40.6,28.8,42,18,40.6,1,16,2014
1615,1/17/2014,34.7,32,43.2,28.4,45,24,43.2,1,17,2014
1616,1/18/2014,39.3,23,47.6,31.6,32,13,47.6,1,18,2014
1617,1/19/2014,41.5,25,47.9,37.3,28,20,47.9,1,19,2014
1618,1/20/2014,37.3,22,44.8,32.9,29,12,44.8,1,20,2014
1619,1/21/2014,41.4,9,49.4,19.9,75,5,49.4,1,21,2014
1620,1/22/2014,18.6,80,19.9,17.3,83,75,19.9,1,22,2014
1621,1/23/2014,16.3,65,30.1,1.5,83,15,30.1,1,23,2014
1622,1/24/2014,37.4,18,46.9,29.4,28,11,46.9,1,24,2014
1623,1/25/2014,42.9,26,51.1,36.8,34,19,51.1,1,25,2014
1624,1/26/2014,33.3,43,46.8,10.3,80,20,46.8,1,26,2014
1625,1/27/2014,8.4,78,12.4,-2,80,74,12.4,1,27,2014
1626,1/28/2014,13.7,45,29.1,-9.3,76,20,29.1,1,28,2014
1627,1/29/2014,32.3,44,37.5,25.6,74,22,37.5,1,29,2014
1628,1/30/2014,28.8,74,34.9,20.3,89,57,34.9,1,30,2014
1629,1/31/2014,18.8,84,27.5,6.3,87,79,27.5,1,31,2014
1630,2/1/2014,13.1,79,22.3,-0.2,87,71,22.3,2,1,2014
1631,2/2/2014,13.8,56,29.7,-2.6,81,27,29.7,2,2,2014
1632,2/3/2014,20.9,52,28.8,14.3,81,31,28.8,2,3,2014
1633,2/4/2014,5.9,74,15.2,-12,80,65,15.2,2,4,2014
1634,2/5/2014,-9.1,66,7.2,-22.5,71,60,7.2,2,5,2014
1635,2/6/2014,10.3,64,24.4,-6.5,73,44,24.4,2,6,2014
1636,2/7/2014,26,56,32.8,18,78,39,32.8,2,7,2014
1637,2/8/2014,31.5,60,37.3,20.3,88,42,37.3,2,8,2014
1638,2/9/2014,29.7,76,40.5,17,89,49,40.5,2,9,2014
1639,2/10/2014,28.6,66,40.5,14,86,31,40.5,2,10,2014
1640,2/11/2014,28.3,43,35.8,13.6,85,31,35.8,2,11,2014
1641,2/12/2014,32.1,48,38.1,26.9,72,35,38.1,2,12,2014
1642,2/13/2014,39,51,44.9,32.8,76,36,44.9,2,13,2014
1643,2/14/2014,37.1,38,43.2,30,61,14,43.2,2,14,2014
1644,2/15/2014,45.6,37,49.4,39.5,67,26,49.4,2,15,2014
1645,2/16/2014,40.9,45,49.3,24.5,90,24,49.3,2,16,2014
1646,2/17/2014,34.8,27,44.3,22.4,51,17,44.3,2,17,2014
1647,2/18/2014,39.9,26,46.1,29,54,15,46.1,2,18,2014
1648,2/19/2014,36.7,37,46.4,22.2,87,19,46.4,2,19,2014
1649,2/20/2014,19.8,36,24.4,16.2,50,27,24.4,2,20,2014
1650,2/21/2014,27.5,41,32.4,20.5,61,27,32.4,2,21,2014
1651,2/22/2014,28.2,56,34,19.5,81,31,34,2,22,2014
1652,2/23/2014,34.5,44,44.2,19.4,84,24,44.2,2,23,2014
1653,2/24/2014,39.1,24,40.5,37.2,28,19,40.5,2,24,2014
1654,2/25/2014,3.6,76,40.5,1.4,77,23,40.5,2,25,2014
1655,2/26/2014,29.6,35,46.8,-0.8,82,12,46.8,2,26,2014
1656,2/27/2014,40.4,42,50.4,27.8,60,24,50.4,2,27,2014
1657,2/28/2014,38.6,46,42.6,30.3,67,31,42.6,2,28,2014
1658,3/1/2014,20.8,74,43.2,9.3,87,50,43.2,3,1,2014
1659,3/2/2014,32.6,54,40.6,22.7,82,34,40.6,3,2,2014
1660,3/3/2014,38.1,44,48.1,25.1,75,25,48.1,3,3,2014
1661,3/4/2014,38.1,53,50.5,26.7,91,25,50.5,3,4,2014
1662,3/5/2014,34,54,46.4,17.3,91,23,46.4,3,5,2014
1663,3/6/2014,44.5,27,55.7,38.3,39,16,55.7,3,6,2014
1664,3/7/2014,31.3,79,41.3,22.9,91,39,41.3,3,7,2014
1665,3/8/2014,31.4,63,45.4,17,90,27,45.4,3,8,2014
1666,3/9/2014,46.8,16,55.9,38,28,9,55.9,3,9,2014
1667,3/10/2014,49.4,16,58.7,42.2,25,9,58.7,3,10,2014
1668,3/11/2014,31.1,51,48.6,14.8,77,18,48.6,3,11,2014
1669,3/12/2014,27.4,42,50.5,5,77,9,50.5,3,12,2014
1670,3/13/2014,40.8,21,50.1,24.4,47,14,50.1,3,13,2014
1671,3/14/2014,39.8,25,51.9,22,48,13,51.9,3,14,2014
1672,3/15/2014,33.3,44,41.1,25.8,79,23,41.1,3,15,2014
1673,3/16/2014,39.1,30,53.5,28.8,43,16,53.5,3,16,2014
1674,3/17/2014,41.5,32,52,25.3,79,17,52,3,17,2014
1675,3/18/2014,27.1,44,34.3,21.6,69,25,34.3,3,18,2014
1676,3/19/2014,30.9,37,44.2,14,76,18,44.2,3,19,2014
1677,3/20/2014,41.3,18,52,32.8,27,12,52,3,20,2014
1678,3/21/2014,35.2,38,41.8,25.6,73,15,41.8,3,21,2014
1679,3/22/2014,19.4,82,25.6,10.4,85,69,25.6,3,22,2014
1680,3/23/2014,29.2,45,46.7,2.8,87,16,46.7,3,23,2014
1681,3/24/2014,30.6,54,45.8,19.7,83,19,45.8,3,24,2014
1682,3/25/2014,37.6,47,57.6,19.4,87,11,57.6,3,25,2014
1683,3/26/2014,43,36,53,27.5,81,18,53,3,26,2014
1684,3/27/2014,34.9,51,45.7,26,90,16,45.7,3,27,2014
